"Species","Ind","Site","Area","Diam","source","Sex_sys"
"Ambrosia artemisiifolia","6","LP",246.881,17.7295981918306,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",234.965,17.2964369055796,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",217.186,16.6291853006349,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",248.995,17.8053441539705,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",246.112,17.7019640388817,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",239.866,17.4758941584528,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",256.01,18.0544192885744,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",258.413,18.138953952024,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",254.761,18.0103242518361,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",237.559,17.3916506694373,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",239.001,17.4443550878572,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",265.14,18.3735334895355,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",230.736,17.1400758339633,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",241.692,17.5422863973352,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",226.123,16.9678739261626,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",263.795,18.3268716834983,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",254.185,17.9899525757715,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",269.753,18.532678891918,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",250.533,17.8602497983968,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",237.175,17.3775886998905,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",248.995,17.8053441539705,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",250.533,17.8602497983968,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",264.275,18.3435378453799,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",281.381,18.9279004735635,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",255.242,18.0273183773209,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",233.811,17.2539100262541,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",231.985,17.1864038060726,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",312.517,19.9476565741943,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",248.707,17.7950439013914,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",254.953,18.0171096918697,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",267.158,18.4433221056391,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",398.527,22.5259924541555,"CS2021","monoecious"
"Ambrosia artemisiifolia","6","LP",224.394,16.9028788790934,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",233.331,17.2361903044902,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",224.586,16.9101087043783,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",251.782,17.9047144364971,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",261.776,18.2566030537609,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",249.86,17.8362449144299,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",233.043,17.22554972196,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",255.146,18.0239278982412,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",243.133,17.5945034095906,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",239.001,17.4443550878572,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",236.79,17.3634786778986,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",296.372,19.4255643509333,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",260.239,18.2029279480619,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",238.424,17.4232851441379,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",234.1,17.2645700039851,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",266.581,18.4233946675157,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",263.314,18.3101555832384,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",260.047,18.1962118005299,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",254.185,17.9899525757715,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",231.601,17.172173764559,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",229.391,17.0900465887704,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",297.718,19.4696258510394,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",247.073,17.7364910294103,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",239.77,17.4723966770775,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",240.923,17.5143567063204,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",251.782,17.9047144364971,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",236.887,17.3670347507477,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",216.802,16.6144780170089,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",236.31,17.345870886651,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",246.304,17.7088676325295,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",244.19,17.6327072348202,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",245.055,17.6639100041603,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",255.53,18.037485990741,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",246.497,17.7158044711095,"CS2021","monoecious"
"Ambrosia artemisiifolia","7","LP",265.62,18.3901573639965,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",288.684,19.1719556835584,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",317.13,20.0943389247286,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",255.722,18.0442612167627,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",254.088,17.9865196589743,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",253.031,17.9490689241499,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",268.6,18.4930295440164,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",284.744,19.0406754325068,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",309.154,19.8400377573495,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",284.072,19.01819402446,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",260.527,18.2129975257017,"CS2021","monoecious"
"Ambrosia artemisiifolia","8","LP",285.225,19.0567507499859,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",265.044,18.3702069094168,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",270.329,18.5524546324391,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",220.55,16.757475394323,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",290.126,19.2197787748932,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",219.3,16.7099201721738,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",222.279,16.8230322107576,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",230.832,17.1436411123865,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",218.82,16.6916229641982,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",251.398,17.8910557281377,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",248.034,17.7709509379448,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",228.91,17.0721194989177,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",236.31,17.345870886651,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",210.747,16.3808245926236,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",240.731,17.507376412348,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",239.673,17.4688620523865,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",246.208,17.7054161721817,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",236.31,17.345870886651,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",242.172,17.5596972362169,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",233.139,17.2290973129764,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",250.052,17.8430965541331,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",239.193,17.4513605894738,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",257.068,18.0916871321051,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",274.558,18.6970078601737,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",253.031,17.9490689241499,"CS2021","monoecious"
"Ambrosia artemisiifolia","9","LP",230.256,17.1222383061485,"CS2021","monoecious"
"Amaranthus retroflexus","1","FBF",465.605,24.3480327383223,"CS2021","monoecious"
"Amaranthus retroflexus","1","FBF",445.904,23.8273499566273,"CS2021","monoecious"
"Amaranthus retroflexus","1","FBF",434.853,23.5302366275123,"CS2021","monoecious"
"Amaranthus retroflexus","1","FBF",458.109,24.1512420922627,"CS2021","monoecious"
"Amaranthus retroflexus","1","FBF",450.517,23.9502830875848,"CS2021","monoecious"
"Amaranthus retroflexus","10","FBF",569.489,26.9276050753067,"CS2021","monoecious"
"Amaranthus retroflexus","10","FBF",569.008,26.916230918735,"CS2021","monoecious"
"Amaranthus retroflexus","10","FBF",567.759,26.8866734773808,"CS2021","monoecious"
"Amaranthus retroflexus","10","FBF",510.772,25.5016687442894,"CS2021","monoecious"
"Amaranthus retroflexus","10","FBF",488.38,24.9364137128369,"CS2021","monoecious"
"Amaranthus retroflexus","10","FBF",552.191,26.5154939129343,"CS2021","monoecious"
"Amaranthus retroflexus","10","FBF",578.714,27.1448254717518,"CS2021","monoecious"
"Amaranthus retroflexus","2","FBF",552.96,26.5339506793986,"CS2021","monoecious"
"Amaranthus retroflexus","2","FBF",546.713,26.3836428724465,"CS2021","monoecious"
"Amaranthus retroflexus","2","FBF",574.87,27.0545230429572,"CS2021","monoecious"
"Amaranthus retroflexus","2","FBF",559.11,26.6810974635017,"CS2021","monoecious"
"Amaranthus retroflexus","2","FBF",302.138,19.6136189819011,"CS2021","monoecious"
"Amaranthus retroflexus","2","FBF",513.462,25.5687333107999,"CS2021","monoecious"
"Amaranthus retroflexus","2","FBF",509.138,25.4608451416557,"CS2021","monoecious"
"Amaranthus retroflexus","2","FBF",558.149,26.658157825596,"CS2021","monoecious"
"Amaranthus retroflexus","3","FBF",551.518,26.4993306940618,"CS2021","monoecious"
"Amaranthus retroflexus","3","FBF",534.797,26.094533695886,"CS2021","monoecious"
"Amaranthus retroflexus","3","FBF",569.585,26.9298746021584,"CS2021","monoecious"
"Amaranthus retroflexus","3","FBF",554.593,26.5731017917237,"CS2021","monoecious"
"Amaranthus retroflexus","3","FBF",530.184,25.9817481087372,"CS2021","monoecious"
"Amaranthus retroflexus","3","FBF",564.107,26.8000623107843,"CS2021","monoecious"
"Amaranthus retroflexus","3","FBF",608.89,27.8435419153849,"CS2021","monoecious"
"Amaranthus retroflexus","4","FBF",459.839,24.1968014210861,"CS2021","monoecious"
"Amaranthus retroflexus","4","FBF",445.424,23.8145218506296,"CS2021","monoecious"
"Amaranthus retroflexus","4","FBF",450.805,23.9579371600381,"CS2021","monoecious"
"Amaranthus retroflexus","4","FBF",517.21,25.6618827238469,"CS2021","monoecious"
"Amaranthus retroflexus","4","FBF",432.45,23.4651324547875,"CS2021","monoecious"
"Amaranthus retroflexus","4","FBF",436.102,23.5640045819486,"CS2021","monoecious"
"Amaranthus retroflexus","4","FBF",421.014,23.1527897603535,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",325.01,20.3424576793065,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",479.923,24.7195659757192,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",458.685,24.1664205164283,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",376.712,21.900790291135,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",443.886,23.7733718381367,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",499.528,25.2194132228025,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",513.559,25.5711483385992,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",409.578,22.8361753858552,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",442.925,23.7476235727245,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",537.295,26.1554055825651,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",528.646,25.9440357763796,"CS2021","monoecious"
"Amaranthus retroflexus","5","FBF",500.393,25.241239183302,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",510.195,25.487260533964,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",587.459,27.3491504385525,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",591.88,27.4518673634026,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",655.979,28.9001453857213,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",543.35,26.3023707416623,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",595.34,27.5319892227683,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",325.299,20.3514999610054,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",562.377,26.7589356187709,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",542.485,26.2814260348569,"CS2021","monoecious"
"Amaranthus retroflexus","6","FBF",627.918,28.2752547017885,"CS2021","monoecious"
"Amaranthus retroflexus","7","FBF",548.539,26.4276663106957,"CS2021","monoecious"
"Amaranthus retroflexus","7","FBF",482.999,24.7986577634262,"CS2021","monoecious"
"Amaranthus retroflexus","7","FBF",420.245,23.1316353178332,"CS2021","monoecious"
"Amaranthus retroflexus","7","FBF",502.123,25.2848345836206,"CS2021","monoecious"
"Amaranthus retroflexus","7","FBF",523.745,25.8234940578791,"CS2021","monoecious"
"Amaranthus retroflexus","7","FBF",536.334,26.1320044770008,"CS2021","monoecious"
"Amaranthus retroflexus","8","FBF",626.86,28.2514236988631,"CS2021","monoecious"
"Amaranthus retroflexus","8","FBF",617.827,28.0471347592778,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",584.48,27.279718640536,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",551.326,26.4947176856191,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",520.67,25.7475752986035,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",449.748,23.9298336552002,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",575.255,27.0635809586726,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",496.453,25.1416704238681,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",528.742,25.946391336029,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",481.365,24.7566749272078,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",527.301,25.9110108868488,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",494.146,25.0831861627007,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",509.042,25.458444656559,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",565.068,26.8228805884903,"CS2021","monoecious"
"Amaranthus retroflexus","9","FBF",532.394,26.0358424903004,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",553.248,26.5408596628979,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",636.567,28.4693216862192,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",599.472,27.6273678869609,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",556.515,26.6191078971157,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",428.318,23.3527603362402,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",532.971,26.0499472820396,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",539.121,26.1998125298096,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",571.507,26.9752722413131,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",594.475,27.5119806331067,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",569.489,26.9276050753067,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",543.446,26.3046942127854,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",589.766,27.4027990055811,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",384.112,22.1148499431335,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",450.901,23.9604879741759,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",594.571,27.5142019574025,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",520.286,25.7380789837175,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",375.367,21.8616584043527,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",427.357,23.3265477968641,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",510.676,25.4992721023008,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",499.528,25.2194132228025,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",442.444,23.7347255541496,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",497.318,25.1635638157357,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",360.183,21.4149302810293,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",481.653,24.764079761629,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",477.521,24.6576280416726,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",525.187,25.859018867328,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",365.084,21.5601341820985,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",498.279,25.187864679466,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",477.617,24.6601064806658,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",506.928,25.4055264840843,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",381.613,22.0427938879131,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",540.563,26.2348277680772,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",482.807,24.7937283375242,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",486.939,24.8995982030593,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",505.006,25.357318658102,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",489.053,24.9535893023702,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",430.624,23.4155398338803,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",472.043,24.5157870445846,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",453.112,24.019161446521,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",506.447,25.3934705724225,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",479.923,24.7195659757192,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",466.566,24.373146728088,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",445.52,23.8170880245762,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",423.032,23.2082112858446,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",511.733,25.5256477282352,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",484.536,24.8380835824304,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",500.201,25.2363962069879,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",462.433,24.2649537891692,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",419.38,23.1078168651007,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",387.283,22.205945838979,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",513.751,25.5759279273937,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",447.826,23.8786467866286,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",512.405,25.54240217599,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",433.699,23.4989939638295,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",554.978,26.5823237520355,"CS2021","monoecious"
"Amaranthus retroflexus","X","FBF",512.501,25.544794771466,"CS2021","monoecious"
"Amaranthus retroflexus","1","FBF2",440.042,23.6702107245447,"CS2021","monoecious"
