,Filename,Area,Red_mean,Red_sd,Green_mean,Green_sd,Blue_mean,Blue_sd,Circ,AR,Round,Solidity
112,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,314.631,154.944,15.027,106.414,17.141,165.761,12.574,0.893,1.048,0.954,0.967
113,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,172.5,165.538,18.533,113.913,25.069,185.855,8.788,0.518,1.835,0.545,0.832
114,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,468.872,173.938,12.039,114.92,12.838,161.598,16.515,0.876,1.016,0.984,0.972
115,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,342.308,193.475,16.363,129.741,16.477,190.222,6.767,0.877,1.165,0.858,0.97
116,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,418.804,194.811,12.243,122.418,11.846,185.623,10.429,0.885,1.01,0.99,0.974
117,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,296.949,194.02,16.154,117.303,13.86,201.581,7.691,0.9,1.009,0.992,0.967
118,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,73.324,133.202,28.08,111.772,27.829,168.393,15.83,0.557,2.047,0.489,0.85
119,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,398.815,188.487,10.671,130.543,10.395,178.814,11.559,0.879,1.02,0.981,0.971
120,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,428.126,171.547,15.936,109.787,15.054,171.975,14.385,0.893,1.068,0.936,0.975
121,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,511.06,178.739,9.796,124.852,10.664,164.117,15.893,0.898,1.043,0.959,0.973
122,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,376.616,187.803,8.933,130.661,8.735,168.909,15.009,0.841,1.053,0.949,0.965
123,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,427.165,186.435,12.048,129.367,11.027,172.247,14.294,0.881,1.01,0.99,0.97
124,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,453.015,183.702,13.289,116.784,12.865,177.285,12.05,0.886,1.014,0.987,0.975
125,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,76.015,204.039,11.397,145.555,7.424,199.336,7.036,0.412,2.672,0.374,0.719
126,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,67.654,174.264,11.586,136.476,14.255,169.134,6.11,0.599,1.161,0.861,0.866
127,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,386.514,194.8,17.508,126.017,14.935,194.365,6.62,0.871,1.064,0.94,0.97
128,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,390.358,201.447,13.256,137.965,11.082,180.433,9.94,0.892,1.042,0.959,0.97
