"","Filename","X","Area","Mean","Min","Max"
"2557","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",126,244.959,105.965,80,137
"2558","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",127,276.96,114.982,91,148
"2559","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",129,198.062,104.29,83,139
"2560","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",131,298.102,112.427,79,140
"2561","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",132,150.493,121.259,78,154
"2562","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",133,239.77,96.027,69,135
"2563","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",134,274.077,113.526,87,143
"2564","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",136,286.378,109.885,85,144
"2565","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",138,242.268,115.596,88,146
"2566","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",139,217.282,107.678,82,140
"2567","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",140,232.178,101.155,70,139
"2568","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",141,272.828,108.376,79,141
"2569","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",142,180.476,114.141,84,147
"2570","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",143,244.767,110.537,79,140
"2571","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",144,205.75,110.959,81,141
"2572","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",145,302.138,104.297,76,137
"2573","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",147,251.109,116.486,86,145
"2574","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",148,254.953,115.546,93,147
"2575","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",149,184.704,111.725,89,145
"2576","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",151,169.232,111.307,85,145
"2577","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",152,187.779,115.035,96,148
"2578","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",154,186.434,116.075,103,133
"2579","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",155,264.563,112.138,78,146
"2580","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",156,241.019,110.99,80,144
"2581","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",157,278.017,107.774,80,146
"2582","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",160,236.31,114.928,90,146
"2583","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",161,233.235,115.921,92,149
"2584","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",163,188.74,108.77,77,145
"2585","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",164,300.505,106.982,80,140
"2586","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",167,201.233,101.496,68,141
"2587","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",170,214.88,117.388,97,150
"2588","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",171,194.987,116.215,96,147
"2589","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",172,143.093,111.721,93,139
"2590","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",173,309.634,98.975,58,141
"2591","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",174,200.849,102.861,78,139
"2592","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",178,230.063,92.457,57,132
"2593","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",179,150.108,91.583,62,138
"2594","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",180,243.325,109.942,81,147
"2595","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",184,272.155,101.932,79,140
"2596","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",196,175.479,108.497,88,132
"2597","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",197,150.877,102.525,72,144
"2598","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",198,213.534,107.355,73,147
"2599","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",200,233.235,112.102,95,135
"2600","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",204,259.182,114.764,82,150
"2601","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",207,126.66,120.178,69,156
"2602","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",210,226.7,109.664,90,142
"2603","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",211,198.543,118.777,93,147
"2604","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",212,223.433,120.506,98,149
"2605","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",213,163.37,104.651,66,140
"2606","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",217,246.208,108.349,90,137
"2607","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",218,280.996,114.872,90,148
"2608","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",219,219.396,113.281,91,146
"2609","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",220,129.831,107.056,72,136
"2610","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",224,212.381,117.583,90,148
"2611","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",225,223.625,110.334,70,143
"2612","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",227,133.579,104.661,79,140
"2613","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",230,274.942,105.149,78,140
"2614","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",232,178.266,117.525,91,147
"2615","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",233,297.333,105.046,80,146
"2616","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",234,237.079,116.329,92,152
"2617","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",241,209.979,106.558,84,144
"2618","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",247,120.606,117.982,99,149
"2619","Tdio_size_Tdio_2-5uL_L9A1S3_size_RAW_ch00.tif_results.csv",248,237.175,106.447,83,139
"2620","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",2,227.853,118.055,92,147
"2621","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",3,204.309,120.491,96,147
"2622","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",4,175.479,120.642,97,146
"2623","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",5,252.359,117.176,91,145
"2624","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",6,180.956,118.13,91,150
"2625","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",7,146.456,111.768,86,143
"2626","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",8,140.594,116.374,90,143
"2627","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",9,240.634,114.344,81,140
"2628","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",10,214.591,110.088,83,135
"2629","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",11,190.374,120.286,90,149
"2630","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",12,193.257,106.994,79,143
"2631","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",13,266.581,113.87,70,141
"2632","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",14,191.143,113.408,85,143
"2633","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",15,211.516,115.507,83,143
"2634","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",16,255.242,119.215,85,148
"2635","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",17,238.52,117.138,82,147
"2636","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",18,223.817,119.427,90,144
"2637","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",19,210.94,112.986,83,139
"2638","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",20,265.717,116.247,87,143
"2639","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",21,249.86,115.314,82,140
"2640","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",22,252.551,107.915,76,141
"2641","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",23,224.874,109.797,78,136
"2642","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",24,240.154,108.073,80,137
"2643","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",25,261.969,111.631,87,144
"2644","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",26,236.406,117.282,82,149
"2645","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",27,184.993,108.296,75,138
"2646","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",28,194.41,112.21,86,144
"2647","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",29,188.164,103.504,77,137
"2648","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",30,296.757,114.08,81,140
"2649","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",32,269.753,113.299,86,147
"2650","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",33,293.778,119.977,83,147
"2651","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",34,272.059,112.549,82,138
"2652","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",36,264.948,112.134,84,141
"2653","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",37,212.958,105.481,74,138
"2654","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",38,214.88,117.098,88,144
"2655","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",39,276.095,105.342,77,138
"2656","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",40,265.524,110.647,84,141
"2657","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",41,263.218,108.23,77,136
"2658","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",42,193.449,119.085,91,152
"2659","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",43,222.568,100.647,76,133
"2660","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",44,173.845,91.287,65,129
"2661","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",45,256.203,121.782,93,144
"2662","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",46,190.278,101.646,75,132
"2663","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",47,173.845,105.447,80,138
"2664","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",48,195.852,108.05,77,140
"2665","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",49,141.171,99.132,74,134
"2666","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",51,270.714,94.794,58,123
"2667","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",54,200.657,106.077,76,145
"2668","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",55,203.155,115.683,88,144
"2669","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",56,239.193,105.167,77,140
"2670","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",57,255.722,103.763,67,131
"2671","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",58,181.245,117.65,91,146
"2672","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",59,279.843,106.288,76,135
"2673","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",60,195.948,99.79,72,132
"2674","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",61,215.456,109.407,77,137
"2675","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",62,229.967,116.202,88,147
"2676","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",65,222.952,106.67,70,137
"2677","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",66,287.051,116.81,83,140
"2678","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",67,161.544,110.918,75,140
"2679","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",68,281.189,105.436,76,140
"2680","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",69,203.444,110.406,72,143
"2681","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",70,186.434,105.556,67,138
"2682","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",71,278.882,113.967,91,147
"2683","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",72,199.888,108.849,79,137
"2684","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",73,207.48,92.923,72,135
"2685","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",74,221.703,112.407,88,146
"2686","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",75,242.268,105.747,75,139
"2687","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",76,246.112,105.439,78,138
"2688","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",77,207.768,105.745,80,145
"2689","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",78,242.941,110.762,74,136
"2690","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",79,249.764,111.176,76,141
"2691","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",80,194.41,116.995,80,145
"2692","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",81,229.871,107.078,76,142
"2693","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",82,188.164,107.006,80,143
"2694","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",83,270.714,102.078,79,135
"2695","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",84,202.291,108.428,79,140
"2696","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",85,245.151,103.053,74,135
"2697","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",86,193.065,101.943,75,134
"2698","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",87,241.211,99.002,70,137
"2699","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",88,257.836,109.604,81,143
"2700","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",89,150.589,103.218,80,136
"2701","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",90,274.75,113.105,86,139
"2702","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",92,281.765,99.656,70,135
"2703","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",93,230.063,110.49,83,140
"2704","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",94,180.86,103.015,73,134
"2705","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",95,235.157,106.288,77,136
"2706","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",96,154.721,101.265,72,138
"2707","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",97,225.258,122.111,91,147
"2708","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",98,251.205,106.19,80,143
"2709","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",99,227.661,109.23,75,141
"2710","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",100,282.438,114.968,86,144
"2711","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",101,286.57,110.551,74,145
"2712","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",102,186.434,106.414,75,142
"2713","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",103,261.488,100.12,71,132
"2714","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",105,207.864,105.078,81,135
"2715","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",106,266.005,115.39,87,146
"2716","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",107,228.526,117.579,84,147
"2717","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",108,164.235,104.486,77,138
"2718","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",109,213.823,119.611,89,154
"2719","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",110,266.966,106.194,77,141
"2720","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",111,255.626,112.563,88,143
"2721","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",112,254.185,107.748,82,136
"2722","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",113,279.555,115.829,84,141
"2723","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",114,193.449,116.842,86,148
"2724","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",116,257.068,107.643,79,147
"2725","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",117,135.693,108.605,86,148
"2726","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",118,232.946,113.532,85,144
"2727","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",119,256.491,108.647,77,141
"2728","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",120,284.648,115.113,86,144
"2729","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",123,248.226,113.993,84,140
"2730","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",126,237.655,121.546,86,147
"2731","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",130,241.019,113.686,77,144
"2732","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",131,222.375,113.338,84,146
"2733","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",132,172.692,116.973,90,147
"2734","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",136,258.893,117.992,90,149
"2735","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",137,236.694,116.249,93,147
"2736","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",139,222.568,107.161,75,144
"2737","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",140,195.852,112.792,82,147
"2738","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",141,219.3,113.1,82,144
"2739","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",142,243.517,116.353,79,145
"2740","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",143,253.704,114.709,86,145
"2741","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",144,168.463,116.806,95,148
"2742","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",145,173.653,119.705,97,149
"2743","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",146,174.614,120.8,97,149
"2744","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",153,291.856,120.422,91,148
"2745","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",154,245.151,116.055,81,150
"2746","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",156,248.322,117.757,89,146
"2747","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",158,259.47,118.141,87,150
"2748","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",159,215.648,115.214,83,139
"2749","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",160,188.644,113.525,88,150
"2750","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",161,192.008,121.628,98,149
"2751","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",163,275.807,120.753,93,150
"2752","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",164,224.874,118.868,84,149
"2753","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",167,227.469,110.129,83,146
"2754","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",168,208.729,117.486,88,149
"2755","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",169,207.192,104.807,80,146
"2756","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",170,217.282,126.924,93,148
"2757","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",171,150.3,117.598,92,148
"2758","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",172,167.695,121.825,101,150
"2759","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",173,245.536,120.445,96,148
"2760","Tdio_size_Tdio_2-5uL_L9A2S1_size_RAW_ch00.tif_results.csv",174,248.899,124.41,103,150
"2761","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",1,243.421,114.334,90,147
"2762","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",2,253.127,118.483,92,149
"2763","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",3,255.146,121.567,93,150
"2764","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",4,249.091,119.996,94,147
"2765","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",6,205.942,119.559,84,144
"2766","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",7,239.385,111.593,79,140
"2767","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",8,198.735,114.161,88,150
"2768","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",9,262.545,115.638,79,142
"2769","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",10,230.256,111.355,75,141
"2770","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",12,250.629,110.466,78,145
"2771","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",14,235.637,109.427,85,139
"2772","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",15,178.746,105.499,74,134
"2773","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",17,253.992,110.924,69,147
"2774","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",19,220.357,108.85,69,142
"2775","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",21,196.14,113.076,77,144
"2776","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",22,281.573,114.57,80,146
"2777","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",23,193.93,108.506,86,145
"2778","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",25,292.336,107.553,76,144
"2779","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",27,259.566,115.518,86,147
"2780","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",29,255.626,116.881,93,147
"2781","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",31,223.048,116.899,82,147
"2782","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",32,201.906,107.938,85,141
"2783","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",34,198.543,117.011,94,147
"2784","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",35,265.14,118.921,87,151
"2785","Tdio_size_Tdio_2-5uL_L9A2S2_size_RAW_ch00.tif_results.csv",36,221.991,110.933,81,139
