ind,pos,npollen,nstigma,npoll,jday,spp,H1,H2,D1,D2,D3,D4,D5,O1,O2,O3,O4,O5,dmean,lnpollen,treat,mwsp,vwsp,medwsp,qrange,time,arch,mstigl,mstigbl,mstigsa,h3,lmwsp,_TYPE_,_FREQ_,mpolcnt,mpollsize,vpolcnt,vpollsize,count,count2
M34,2,28,2,,2187,fcamp,52.5,37.5,3.5,8,8,8,10,340,350,65,300,210,0.133333333,3.36729583,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,15,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M32,2,0,2,,2187,fcamp,55,39,14,17,21,19,49,70,100,60,10,240,0.041666667,0,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,16,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M32,2,33,2,,2187,fcamp,55,39,14,17,21,19,49,70,100,60,10,240,0.041666667,3.526360525,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,16,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M31,1,1,2,,2187,fcamp,54.3,40.5,10,7,9,20,9,175,210,320,180,40,0.090909091,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M31,1,7,2,,2187,fcamp,54.3,40.5,10,7,9,20,9,175,210,320,180,40,0.090909091,2.079441542,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M31,2,0,2,,2187,fcamp,54.3,40.5,10,7,9,20,9,175,210,320,180,40,0.090909091,0,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M31,2,4,2,,2187,fcamp,54.3,40.5,10,7,9,20,9,175,210,320,180,40,0.090909091,1.609437912,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M31,2,12,2,,2187,fcamp,54.3,40.5,10,7,9,20,9,175,210,320,180,40,0.090909091,2.564949357,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M31,2,52,2,,2187,fcamp,54.3,40.5,10,7,9,20,9,175,210,320,180,40,0.090909091,3.970291914,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M31,2,0,2,,2187,fcamp,54.3,40.5,10,7,9,20,9,175,210,320,180,40,0.090909091,0,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M31,2,4,2,,2187,fcamp,54.3,40.5,10,7,9,20,9,175,210,320,180,40,0.090909091,1.609437912,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M30,1,4,2,,2187,fcamp,56.5,43,12,15,21,11,17,230,300,120,10,165,0.065789474,1.609437912,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M30,1,8,2,,2187,fcamp,56.5,43,12,15,21,11,17,230,300,120,10,165,0.065789474,2.197224577,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M27,2,143,2,,2187,fcamp,53.5,35.5,8,4,13,20,42,0,200,10,10,40,0.057471264,4.9698133,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,18,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M25,1,2,2,,2187,fcamp,52,41.3,13,13,29,11,75,250,225,230,190,220,0.035460993,1.098612289,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,10.7,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M25,2,5,2,,2187,fcamp,52,41.3,13,13,29,11,75,250,225,230,190,220,0.035460993,1.791759469,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,10.7,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M25,3,2,2,,2187,fcamp,52,41.3,13,13,29,11,75,250,225,230,190,220,0.035460993,1.098612289,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,10.7,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M22,1,4,2,,2187,fcamp,57.5,44.5,8,14,20,38,61,160,210,350,50,65,0.035460993,1.609437912,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M21,1,1,2,,2187,fcamp,47.5,34,10,2,9,8,13,270,30,110,140,200,0.119047619,0.693147181,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M21,1,1,2,,2187,fcamp,47.5,34,10,2,9,8,13,270,30,110,140,200,0.119047619,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M20,1,7,2,,2187,fcamp,64,51,6.5,5,9,8,13,280,60,170,140,200,0.120481928,2.079441542,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M20,2,2,2,,2187,fcamp,64,51,6.5,5,9,8,13,280,60,170,140,200,0.120481928,1.098612289,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M18,1,9,2,,2187,fcamp,49,35,86,91,109,134,135,210,220,215,190,200,0.009009009,2.302585093,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M18,1,2,2,,2187,fcamp,49,35,86,91,109,134,135,210,220,215,190,200,0.009009009,1.098612289,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M18,2,1,2,,2187,fcamp,49,35,86,91,109,134,135,210,220,215,190,200,0.009009009,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M17,1,108,2,,2187,fcamp,65,49,4,5.5,7,7.5,15,10,80,170,300,185,0.128205128,4.691347882,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,16,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M17,1,3,2,,2187,fcamp,65,49,4,5.5,7,7.5,15,10,80,170,300,185,0.128205128,1.386294361,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,16,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M16,1,5,2,,2187,fcamp,53,42.5,5,6.5,9,26,36,200,150,20,295,290,0.060606061,1.791759469,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,10.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M16,2,4,2,,2187,fcamp,53,42.5,5,6.5,9,26,36,200,150,20,295,290,0.060606061,1.609437912,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,10.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M15,1,5,2,,2187,fcamp,52,35,5.5,65,73,67,70,260,95,210,195,130,0.017825312,1.791759469,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,17,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M15,1,7,2,,2187,fcamp,52,35,5.5,65,73,67,70,260,95,210,195,130,0.017825312,2.079441542,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,17,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M15,1,1,2,,2187,fcamp,52,35,5.5,65,73,67,70,260,95,210,195,130,0.017825312,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,17,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M15,2,0,2,,2187,fcamp,52,35,5.5,65,73,67,70,260,95,210,195,130,0.017825312,0,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,17,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M15,2,0,2,,2187,fcamp,52,35,5.5,65,73,67,70,260,95,210,195,130,0.017825312,0,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,17,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M15,3,1,2,,2187,fcamp,52,35,5.5,65,73,67,70,260,95,210,195,130,0.017825312,0.693147181,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,17,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M15,3,3,2,,2187,fcamp,52,35,5.5,65,73,67,70,260,95,210,195,130,0.017825312,1.386294361,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,17,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M15,3,3,2,,2187,fcamp,52,35,5.5,65,73,67,70,260,95,210,195,130,0.017825312,1.386294361,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,17,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M14,1,3,2,,2187,fcamp,65.5,51,7,10,9,7,6,30,155,140,260,5,0.128205128,1.386294361,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M14,1,4,2,,2187,fcamp,65.5,51,7,10,9,7,6,30,155,140,260,5,0.128205128,1.609437912,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M14,2,2,2,,2187,fcamp,65.5,51,7,10,9,7,6,30,155,140,260,5,0.128205128,1.098612289,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M14,2,6,2,,2187,fcamp,65.5,51,7,10,9,7,6,30,155,140,260,5,0.128205128,1.945910149,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M12,1,1,2,,2187,fcamp,54.1,41,4,7,19,31.5,60,160,30,85,55,165,0.041152263,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.1,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M12,1,23,2,,2187,fcamp,54.1,41,4,7,19,31.5,60,160,30,85,55,165,0.041152263,3.17805383,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13.1,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M12,1,47,2,,2187,fcamp,54.1,41,4,7,19,31.5,60,160,30,85,55,165,0.041152263,3.871201011,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.1,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M12,3,4,2,,2187,fcamp,54.1,41,4,7,19,31.5,60,160,30,85,55,165,0.041152263,1.609437912,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13.1,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M12,3,26,2,,2187,fcamp,54.1,41,4,7,19,31.5,60,160,30,85,55,165,0.041152263,3.295836866,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,13.1,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M11,2,137,2,,2187,fcamp,50,39,17,10,12.5,19,10,0,230,170,320,250,0.072992701,4.927253685,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,11,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M11,3,4,2,,2187,fcamp,50,39,17,10,12.5,19,10,0,230,170,320,250,0.072992701,1.609437912,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,11,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M10,1,3,2,,2187,fcamp,61,46.5,14.5,21,16,8,3,220,300,340,10,342,0.08,1.386294361,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M10,1,4,2,,2187,fcamp,61,46.5,14.5,21,16,8,3,220,300,340,10,342,0.08,1.609437912,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M10,2,142,2,,2187,fcamp,61,46.5,14.5,21,16,8,3,220,300,340,10,342,0.08,4.96284463,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M09,1,2,2,,2187,fcamp,49.5,35.5,8.5,13,18.5,18,51,335,300,270,180,170,0.04587156,1.098612289,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M09,2,1,2,,2187,fcamp,49.5,35.5,8.5,13,18.5,18,51,335,300,270,180,170,0.04587156,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M09,2,10,2,,2187,fcamp,49.5,35.5,8.5,13,18.5,18,51,335,300,270,180,170,0.04587156,2.397895273,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M09,3,3,2,,2187,fcamp,49.5,35.5,8.5,13,18.5,18,51,335,300,270,180,170,0.04587156,1.386294361,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M07,3,2,2,,2187,fcamp,49.5,37.2,45,103,108,166,69,140,310,340,290,35,0.010183299,1.098612289,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,12.3,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M07,3,51,2,,2187,fcamp,49.5,37.2,45,103,108,166,69,140,310,340,290,35,0.010183299,3.951243719,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,12.3,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M06,2,32,2,,2187,fcamp,49.5,36.3,83,155,125,128,153,58,295,60,115,190,0.007763975,3.496507561,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,13.2,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M05,1,0,2,,2187,fcamp,49,35,12,5.5,20,40,87,155,270,272,130,185,0.030395137,0,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M05,1,2,2,,2187,fcamp,49,35,12,5.5,20,40,87,155,270,272,130,185,0.030395137,1.098612289,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M05,2,1,2,,2187,fcamp,49,35,12,5.5,20,40,87,155,270,272,130,185,0.030395137,0.693147181,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M05,3,1,2,,2187,fcamp,49,35,12,5.5,20,40,87,155,270,272,130,185,0.030395137,0.693147181,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M05,3,1,2,,2187,fcamp,49,35,12,5.5,20,40,87,155,270,272,130,185,0.030395137,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M04,1,10,2,,2187,fcamp,57.8,41,22,9,69,89,102,140,0,90,150,40,0.017182131,2.397895273,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,16.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M04,1,63,2,,2187,fcamp,57.8,41,22,9,69,89,102,140,0,90,150,40,0.017182131,4.158883083,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,16.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M04,2,3,2,,2187,fcamp,57.8,41,22,9,69,89,102,140,0,90,150,40,0.017182131,1.386294361,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,16.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M04,2,3,2,,2187,fcamp,57.8,41,22,9,69,89,102,140,0,90,150,40,0.017182131,1.386294361,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,16.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M03,1,37,2,,2187,fcamp,53.8,37.2,9,10.5,13.5,23,72,290,40,20,355,185,0.0390625,3.63758616,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,16.6,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M03,1,10,2,,2187,fcamp,53.8,37.2,9,10.5,13.5,23,72,290,40,20,355,185,0.0390625,2.397895273,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,16.6,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M02,1,8,2,,2187,fcamp,57.4,42.9,56.5,96,102,115,121,300,32,295,310,20,0.01019368,2.197224577,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M02,1,3,2,,2187,fcamp,57.4,42.9,56.5,96,102,115,121,300,32,295,310,20,0.01019368,1.386294361,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M02,2,2,2,,2187,fcamp,57.4,42.9,56.5,96,102,115,121,300,32,295,310,20,0.01019368,1.098612289,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M02,2,1,2,,2187,fcamp,57.4,42.9,56.5,96,102,115,121,300,32,295,310,20,0.01019368,0.693147181,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,14.5,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M01,1,0,2,,2187,fcamp,49.9,37.1,12.4,51,37.2,44,9.5,152,220,117,158,244,0.032446463,0,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,12.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M01,1,1,2,,2187,fcamp,49.9,37.1,12.4,51,37.2,44,9.5,152,220,117,158,244,0.032446463,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,12.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M01,2,1,2,,2187,fcamp,49.9,37.1,12.4,51,37.2,44,9.5,152,220,117,158,244,0.032446463,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,12.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M01,2,4,2,,2187,fcamp,49.9,37.1,12.4,51,37.2,44,9.5,152,220,117,158,244,0.032446463,1.609437912,M,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,12.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M01,3,1,2,,2187,fcamp,49.9,37.1,12.4,51,37.2,44,9.5,152,220,117,158,244,0.032446463,0.693147181,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,12.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
M01,3,23,2,,2187,fcamp,49.9,37.1,12.4,51,37.2,44,9.5,152,220,117,158,244,0.032446463,3.17805383,M,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,12.8,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
C24,1,32,1,,2187,fcamp,49.5,40.5,9.5,11.5,14.5,46,53,120,210,205,145,140,0.037174721,3.496507561,C,0.539512195,0.160573531,0.44,0.48,three,diffuse,2.360551856,0.808957718,2.604507018,9,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
C24,2,1,2,,2187,fcamp,49.5,40.5,9.5,11.5,14.5,46,53,120,210,205,145,140,0.037174721,0.693147181,C,0.539512195,0.160573531,0.44,0.48,five,diffuse,2.360551856,0.808957718,2.604507018,9,-0.61708989,0,47,21525.25532,28.52171241,11349668.76,2.133870294,0.482352941,0.23266436
